,market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
7370,PATIALA(PB),July,2009,3990,643,779,779,PB,PATIALA,July-2009
7371,PATIALA(PB),July,2010,4620,636,979,864,PB,PATIALA,July-2010
7372,PATIALA(PB),July,2011,1579,650,925,892,PB,PATIALA,July-2011
7373,PATIALA(PB),July,2012,100,500,800,800,PB,PATIALA,July-2012
7374,PATIALA(PB),July,2013,2345,1725,2475,2100,PB,PATIALA,July-2013
7375,PATIALA(PB),July,2014,1870,1222,2422,1778,PB,PATIALA,July-2014
7376,PATIALA(PB),July,2015,2555,1240,2280,1750,PB,PATIALA,July-2015
7377,PATIALA(PB),August,2006,3440,454,581,517,PB,PATIALA,August-2006
7378,PATIALA(PB),August,2007,1760,1000,1289,1283,PB,PATIALA,August-2007
7379,PATIALA(PB),August,2008,890,733,1000,1000,PB,PATIALA,August-2008
7380,PATIALA(PB),August,2009,4106,727,897,897,PB,PATIALA,August-2009
7381,PATIALA(PB),August,2010,2180,925,1125,1000,PB,PATIALA,August-2010
7382,PATIALA(PB),August,2011,2380,1113,1375,1375,PB,PATIALA,August-2011
7383,PATIALA(PB),August,2012,1045,800,925,900,PB,PATIALA,August-2012
7384,PATIALA(PB),August,2014,390,1100,2400,1650,PB,PATIALA,August-2014
7385,PATIALA(PB),August,2015,2708,2192,4054,3408,PB,PATIALA,August-2015
7386,PATIALA(PB),September,2006,5065,448,550,501,PB,PATIALA,September-2006
7387,PATIALA(PB),September,2007,1835,1236,1471,1471,PB,PATIALA,September-2007
7388,PATIALA(PB),September,2008,945,675,800,800,PB,PATIALA,September-2008
7389,PATIALA(PB),September,2009,4299,753,897,897,PB,PATIALA,September-2009
7390,PATIALA(PB),September,2010,3770,1282,1664,1391,PB,PATIALA,September-2010
7391,PATIALA(PB),September,2011,1805,1260,1540,1540,PB,PATIALA,September-2011
7392,PATIALA(PB),September,2012,1960,771,850,843,PB,PATIALA,September-2012
7393,PATIALA(PB),September,2013,295,3167,5000,4100,PB,PATIALA,September-2013
7394,PATIALA(PB),September,2014,1060,1300,1967,1650,PB,PATIALA,September-2014
7395,PATIALA(PB),September,2015,1040,2443,4729,3829,PB,PATIALA,September-2015
7396,PATIALA(PB),October,2006,4935,400,524,495,PB,PATIALA,October-2006
7397,PATIALA(PB),October,2007,3705,1532,1829,1818,PB,PATIALA,October-2007
7398,PATIALA(PB),October,2008,760,800,967,967,PB,PATIALA,October-2008
7399,PATIALA(PB),October,2009,3350,1593,1804,1804,PB,PATIALA,October-2009
7400,PATIALA(PB),October,2010,2705,1578,1833,1633,PB,PATIALA,October-2010
7401,PATIALA(PB),October,2011,300,1000,1400,1400,PB,PATIALA,October-2011
7402,PATIALA(PB),October,2013,110,2500,4000,3500,PB,PATIALA,October-2013
7403,PATIALA(PB),October,2014,3790,1030,1990,1540,PB,PATIALA,October-2014
7404,PATIALA(PB),October,2015,4890,1808,3762,3054,PB,PATIALA,October-2015
7405,PATIALA(PB),November,2006,3765,461,567,544,PB,PATIALA,November-2006
7406,PATIALA(PB),November,2007,2105,950,1150,1150,PB,PATIALA,November-2007
7407,PATIALA(PB),November,2008,665,867,1200,1200,PB,PATIALA,November-2008
7408,PATIALA(PB),November,2009,3180,1488,1694,1694,PB,PATIALA,November-2009
7409,PATIALA(PB),November,2010,227,1700,1950,1700,PB,PATIALA,November-2010
7410,PATIALA(PB),November,2011,1700,1020,1220,1220,PB,PATIALA,November-2011
7411,PATIALA(PB),November,2014,2460,1044,2222,1600,PB,PATIALA,November-2014
7412,PATIALA(PB),November,2015,2060,1200,2980,1680,PB,PATIALA,November-2015
7413,PATIALA(PB),December,2006,3010,482,694,600,PB,PATIALA,December-2006
7414,PATIALA(PB),December,2007,3809,471,644,596,PB,PATIALA,December-2007
7415,PATIALA(PB),December,2008,1669,1088,1325,1325,PB,PATIALA,December-2008
7416,PATIALA(PB),December,2009,1373,1390,1580,1575,PB,PATIALA,December-2009
7417,PATIALA(PB),December,2010,1281,2722,3156,3089,PB,PATIALA,December-2010
7418,PATIALA(PB),December,2011,3697,577,825,728,PB,PATIALA,December-2011
7419,PATIALA(PB),December,2012,300,1200,1500,1500,PB,PATIALA,December-2012
7420,PATIALA(PB),December,2013,200,1200,1800,1500,PB,PATIALA,December-2013
7421,PATIALA(PB),December,2014,4250,1208,1915,1654,PB,PATIALA,December-2014
7422,PATIALA(PB),December,2015,2520,1025,1850,1425,PB,PATIALA,December-2015
7423,PATNA,January,2004,13340,1067,1120,1092,BHR,PATNA,January-2004
7424,PATNA,January,2005,20760,423,483,453,BHR,PATNA,January-2005
7425,PATNA,January,2006,10170,518,573,545,BHR,PATNA,January-2006
7426,PATNA,January,2007,22910,1080,1134,1107,BHR,PATNA,January-2007
7427,PATNA,January,2008,23800,451,496,473,BHR,PATNA,January-2008
7428,PATNA,January,2009,16250,1509,1587,1548,BHR,PATNA,January-2009
7429,PATNA,January,2010,22000,1546,1658,1608,BHR,PATNA,January-2010
7430,PATNA,January,2011,12550,2527,3232,2880,BHR,PATNA,January-2011
7431,PATNA,January,2014,27800,1358,1458,1408,BHR,PATNA,January-2014
7432,PATNA,January,2015,34100,1608,1706,1657,BHR,PATNA,January-2015
7433,PATNA,January,2016,29200,1440,1548,1497,BHR,PATNA,January-2016
7434,PATNA,February,2004,9350,1000,1107,1054,BHR,PATNA,February-2004
7435,PATNA,February,2005,4530,425,451,438,BHR,PATNA,February-2005
7436,PATNA,February,2006,17990,370,419,393,BHR,PATNA,February-2006
7437,PATNA,February,2007,26500,1285,1352,1317,BHR,PATNA,February-2007
7438,PATNA,February,2008,21700,403,435,419,BHR,PATNA,February-2008
7439,PATNA,February,2009,13600,1343,1426,1384,BHR,PATNA,February-2009
7440,PATNA,February,2010,15470,1350,1459,1404,BHR,PATNA,February-2010
7441,PATNA,February,2011,11895,1216,1400,1308,BHR,PATNA,February-2011
7442,PATNA,February,2013,750,1600,1700,1650,BHR,PATNA,February-2013
7443,PATNA,February,2014,16950,1088,1195,1141,BHR,PATNA,February-2014
7444,PATNA,February,2015,23950,1889,1970,1928,BHR,PATNA,February-2015
7445,PATNA,February,2016,20400,1089,1192,1141,BHR,PATNA,February-2016
7446,PATNA,March,2004,11812,741,834,787,BHR,PATNA,March-2004
7447,PATNA,March,2006,17220,331,371,351,BHR,PATNA,March-2006
7448,PATNA,March,2007,21000,910,973,941,BHR,PATNA,March-2007
7449,PATNA,March,2008,19650,471,511,495,BHR,PATNA,March-2008
7450,PATNA,March,2009,15250,1026,1080,1053,BHR,PATNA,March-2009
7451,PATNA,March,2010,12580,710,781,746,BHR,PATNA,March-2010
7452,PATNA,March,2011,22365,675,766,720,BHR,PATNA,March-2011
7453,PATNA,March,2013,3900,1238,1363,1300,BHR,PATNA,March-2013
7454,PATNA,March,2014,25425,1088,1215,1149,BHR,PATNA,March-2014
7455,PATNA,March,2015,22100,1378,1597,1488,BHR,PATNA,March-2015
7456,PATNA,April,2004,14004,511,566,538,BHR,PATNA,April-2004
7457,PATNA,April,2005,12690,368,418,393,BHR,PATNA,April-2005
7458,PATNA,April,2006,13420,319,387,356,BHR,PATNA,April-2006
7459,PATNA,April,2007,6450,709,760,734,BHR,PATNA,April-2007
7460,PATNA,April,2008,14900,495,544,519,BHR,PATNA,April-2008
7461,PATNA,April,2009,10050,800,863,832,BHR,PATNA,April-2009
7462,PATNA,April,2010,29340,678,773,724,BHR,PATNA,April-2010
7463,PATNA,April,2011,12900,593,673,633,BHR,PATNA,April-2011
7464,PATNA,April,2013,16600,1142,1240,1191,BHR,PATNA,April-2013
7465,PATNA,April,2014,18150,1120,1266,1193,BHR,PATNA,April-2014
7466,PATNA,April,2015,112300,1477,1627,1552,BHR,PATNA,April-2015
7467,PATNA,May,2004,2770,414,499,457,BHR,PATNA,May-2004
7468,PATNA,May,2005,7611,440,489,465,BHR,PATNA,May-2005
7469,PATNA,May,2006,6900,250,346,302,BHR,PATNA,May-2006
7470,PATNA,May,2007,16850,437,613,527,BHR,PATNA,May-2007
7471,PATNA,May,2008,26200,408,450,429,BHR,PATNA,May-2008
7472,PATNA,May,2009,15000,628,717,676,BHR,PATNA,May-2009
7473,PATNA,May,2010,16300,528,628,581,BHR,PATNA,May-2010
7474,PATNA,May,2011,12200,600,676,638,BHR,PATNA,May-2011
7475,PATNA,May,2012,500,575,650,613,BHR,PATNA,May-2012
7476,PATNA,May,2013,14660,1006,1113,1060,BHR,PATNA,May-2013
7477,PATNA,May,2014,19250,1215,1435,1325,BHR,PATNA,May-2014
7478,PATNA,May,2015,22250,1373,1573,1473,BHR,PATNA,May-2015
7479,PATNA,June,2004,7210,433,494,463,BHR,PATNA,June-2004
7480,PATNA,June,2005,7935,350,400,375,BHR,PATNA,June-2005
7481,PATNA,June,2006,8240,349,436,396,BHR,PATNA,June-2006
7482,PATNA,June,2007,5950,835,949,892,BHR,PATNA,June-2007
7483,PATNA,June,2008,18500,497,558,530,BHR,PATNA,June-2008
7484,PATNA,June,2009,6000,744,844,794,BHR,PATNA,June-2009
7485,PATNA,June,2010,18000,647,752,699,BHR,PATNA,June-2010
7486,PATNA,June,2011,8135,516,634,575,BHR,PATNA,June-2011
7487,PATNA,June,2013,10100,1158,1452,1303,BHR,PATNA,June-2013
7488,PATNA,June,2014,16050,1425,1746,1585,BHR,PATNA,June-2014
7489,PATNA,June,2015,101600,1658,1774,1716,BHR,PATNA,June-2015
7490,PATNA,July,2004,5030,499,562,531,BHR,PATNA,July-2004
7491,PATNA,July,2005,4430,367,417,392,BHR,PATNA,July-2005
7492,PATNA,July,2006,4070,388,519,460,BHR,PATNA,July-2006
7493,PATNA,July,2007,4515,1012,1117,1061,BHR,PATNA,July-2007
7494,PATNA,July,2008,18055,729,816,771,BHR,PATNA,July-2008
7495,PATNA,July,2009,12250,852,968,911,BHR,PATNA,July-2009
7496,PATNA,July,2010,7750,797,893,845,BHR,PATNA,July-2010
7497,PATNA,July,2011,10100,802,960,881,BHR,PATNA,July-2011
7498,PATNA,July,2012,400,750,850,800,BHR,PATNA,July-2012
7499,PATNA,July,2013,5850,1970,2495,2230,BHR,PATNA,July-2013
7500,PATNA,July,2014,14400,1946,2442,2194,BHR,PATNA,July-2014
7501,PATNA,July,2015,11000,2104,2563,2367,BHR,PATNA,July-2015
7502,PATNA,August,2004,15780,500,567,533,BHR,PATNA,August-2004
7503,PATNA,August,2005,3572,480,541,511,BHR,PATNA,August-2005
7504,PATNA,August,2006,6780,495,571,536,BHR,PATNA,August-2006
7505,PATNA,August,2007,4460,1325,1397,1355,BHR,PATNA,August-2007
7506,PATNA,August,2008,13800,925,990,965,BHR,PATNA,August-2008
7507,PATNA,August,2009,18450,813,875,844,BHR,PATNA,August-2009
7508,PATNA,August,2010,60790,890,971,932,BHR,PATNA,August-2010
7509,PATNA,August,2011,12705,1113,1264,1190,BHR,PATNA,August-2011
7510,PATNA,August,2012,400,800,900,850,BHR,PATNA,August-2012
7511,PATNA,August,2013,2965,3743,4114,3929,BHR,PATNA,August-2013
7512,PATNA,August,2014,15200,1771,2248,2014,BHR,PATNA,August-2014
7513,PATNA,August,2015,58900,4165,4316,4240,BHR,PATNA,August-2015
7514,PATNA,September,2004,12080,625,705,667,BHR,PATNA,September-2004
7515,PATNA,September,2005,565,1019,1188,1103,BHR,PATNA,September-2005
7516,PATNA,September,2006,3550,519,589,566,BHR,PATNA,September-2006
7517,PATNA,September,2007,8590,1551,1601,1577,BHR,PATNA,September-2007
7518,PATNA,September,2008,3580,900,958,929,BHR,PATNA,September-2008
7519,PATNA,September,2009,7350,875,935,905,BHR,PATNA,September-2009
7520,PATNA,September,2010,10600,1362,1471,1416,BHR,PATNA,September-2010
7521,PATNA,September,2011,19325,1148,1290,1219,BHR,PATNA,September-2011
7522,PATNA,September,2012,8100,698,769,733,BHR,PATNA,September-2012
7523,PATNA,September,2013,4320,4856,5344,5100,BHR,PATNA,September-2013
7524,PATNA,September,2014,19470,1672,2084,1878,BHR,PATNA,September-2014
7525,PATNA,September,2015,9700,4311,4942,4625,BHR,PATNA,September-2015
7526,PATNA,October,2004,14512,658,711,683,BHR,PATNA,October-2004
7527,PATNA,October,2005,870,1107,1414,1300,BHR,PATNA,October-2005
7528,PATNA,October,2007,12675,1721,1808,1769,BHR,PATNA,October-2007
7529,PATNA,October,2008,4550,754,804,779,BHR,PATNA,October-2008
7530,PATNA,October,2009,3100,1600,1800,1700,BHR,PATNA,October-2009
7531,PATNA,October,2010,59100,1560,1650,1610,BHR,PATNA,October-2010
7532,PATNA,October,2011,21650,1304,1404,1354,BHR,PATNA,October-2011
7533,PATNA,October,2012,3100,1100,1150,1125,BHR,PATNA,October-2012
7534,PATNA,October,2013,10010,5109,5504,5339,BHR,PATNA,October-2013
7535,PATNA,October,2014,17940,1595,1860,1728,BHR,PATNA,October-2014
7536,PATNA,October,2015,20750,3510,3850,3681,BHR,PATNA,October-2015
7537,PATNA,November,2004,2850,647,700,673,BHR,PATNA,November-2004
7538,PATNA,November,2005,3893,1050,1344,1229,BHR,PATNA,November-2005
7539,PATNA,November,2006,5935,566,743,662,BHR,PATNA,November-2006
7540,PATNA,November,2007,15700,1069,1174,1120,BHR,PATNA,November-2007
7541,PATNA,November,2008,15550,1130,1292,1225,BHR,PATNA,November-2008
7542,PATNA,November,2009,1400,1750,1950,1850,BHR,PATNA,November-2009
7543,PATNA,November,2010,10700,2022,2158,2090,BHR,PATNA,November-2010
7544,PATNA,November,2011,10650,1279,1382,1330,BHR,PATNA,November-2011
7545,PATNA,November,2012,690,1233,1633,1467,BHR,PATNA,November-2012
7546,PATNA,November,2013,13925,4079,4313,4194,BHR,PATNA,November-2013
7547,PATNA,November,2014,21600,1776,2076,1921,BHR,PATNA,November-2014
7548,PATNA,November,2015,24400,2330,2535,2433,BHR,PATNA,November-2015
7549,PATNA,December,2004,7710,575,630,603,BHR,PATNA,December-2004
7550,PATNA,December,2005,10423,882,965,923,BHR,PATNA,December-2005
7551,PATNA,December,2006,7700,839,904,873,BHR,PATNA,December-2006
7552,PATNA,December,2007,28910,695,755,727,BHR,PATNA,December-2007
7553,PATNA,December,2008,19400,1280,1459,1370,BHR,PATNA,December-2008
7554,PATNA,December,2009,18825,1513,1785,1658,BHR,PATNA,December-2009
7555,PATNA,December,2010,11790,2438,2848,2645,BHR,PATNA,December-2010
7556,PATNA,December,2011,5250,1013,1188,1100,BHR,PATNA,December-2011
7557,PATNA,December,2012,5400,1200,1788,1488,BHR,PATNA,December-2012
7558,PATNA,December,2013,18600,1871,2013,1942,BHR,PATNA,December-2013
7559,PATNA,December,2014,24750,1957,2125,2041,BHR,PATNA,December-2014
7560,PATNA,December,2015,32750,1531,1698,1616,BHR,PATNA,December-2015
7561,PHALTAN (MS),January,2015,2157,350,1626,1000,MS,PHALTAN ,January-2015
7562,PHALTAN (MS),January,2016,2662,433,1684,1117,MS,PHALTAN ,January-2016
7563,PHALTAN (MS),February,2015,6452,533,1667,1233,MS,PHALTAN ,February-2015
7564,PHALTAN (MS),February,2016,8331,300,1009,725,MS,PHALTAN ,February-2016
7565,PHALTAN (MS),April,2015,1683,300,1400,1000,MS,PHALTAN ,April-2015
7566,PHALTAN (MS),May,2015,3879,300,2000,1500,MS,PHALTAN ,May-2015
7567,PHALTAN (MS),July,2015,1076,500,2399,1900,MS,PHALTAN ,July-2015
7568,PHALTAN (MS),August,2015,717,1500,6500,4000,MS,PHALTAN ,August-2015
7569,PHALTAN (MS),September,2015,5738,1000,4475,3150,MS,PHALTAN ,September-2015
7570,PHALTAN (MS),October,2015,7514,833,3377,2467,MS,PHALTAN ,October-2015
7571,PHALTAN (MS),November,2015,3851,500,2700,1900,MS,PHALTAN ,November-2015
7572,PHALTAN (MS),December,2014,4165,425,1902,1175,MS,PHALTAN ,December-2014
7573,PHALTAN (MS),December,2015,4665,500,1600,1067,MS,PHALTAN ,December-2015
7574,PIMPALGAON(MS),January,1998,112597,607,1594,1140,MS,PIMPALGAON,January-1998
7575,PIMPALGAON(MS),January,1999,197678,411,558,501,MS,PIMPALGAON,January-1999
7576,PIMPALGAON(MS),January,2000,297952,181,274,224,MS,PIMPALGAON,January-2000
7577,PIMPALGAON(MS),January,2001,296571,394,560,508,MS,PIMPALGAON,January-2001
7578,PIMPALGAON(MS),January,2002,399475,186,303,249,MS,PIMPALGAON,January-2002
7579,PIMPALGAON(MS),January,2003,355186,121,204,166,MS,PIMPALGAON,January-2003
7580,PIMPALGAON(MS),January,2004,293031,603,911,811,MS,PIMPALGAON,January-2004
7581,PIMPALGAON(MS),January,2005,388303,200,344,279,MS,PIMPALGAON,January-2005
7582,PIMPALGAON(MS),January,2006,387920,246,355,309,MS,PIMPALGAON,January-2006
7583,PIMPALGAON(MS),January,2007,352842,640,1058,903,MS,PIMPALGAON,January-2007
7584,PIMPALGAON(MS),January,2008,503486,187,338,255,MS,PIMPALGAON,January-2008
7585,PIMPALGAON(MS),January,2009,435569,839,1395,1217,MS,PIMPALGAON,January-2009
7586,PIMPALGAON(MS),January,2010,187791,608,1579,1302,MS,PIMPALGAON,January-2010
7587,PIMPALGAON(MS),January,2011,175103,930,3080,2190,MS,PIMPALGAON,January-2011
7588,PIMPALGAON(MS),January,2012,316592,266,461,367,MS,PIMPALGAON,January-2012
7589,PIMPALGAON(MS),January,2013,274460,1020,1620,1440,MS,PIMPALGAON,January-2013
7590,PIMPALGAON(MS),January,2014,284095,786,1182,977,MS,PIMPALGAON,January-2014
7591,PIMPALGAON(MS),January,2015,376807,629,1480,1208,MS,PIMPALGAON,January-2015
7592,PIMPALGAON(MS),January,2016,506740,403,1448,1004,MS,PIMPALGAON,January-2016
7593,PIMPALGAON(MS),February,1998,186566,581,1151,919,MS,PIMPALGAON,February-1998
7594,PIMPALGAON(MS),February,1999,165305,250,360,302,MS,PIMPALGAON,February-1999
7595,PIMPALGAON(MS),February,2000,340914,171,306,218,MS,PIMPALGAON,February-2000
7596,PIMPALGAON(MS),February,2001,244585,298,377,339,MS,PIMPALGAON,February-2001
7597,PIMPALGAON(MS),February,2002,308096,167,244,211,MS,PIMPALGAON,February-2002
7598,PIMPALGAON(MS),February,2003,185818,98,166,139,MS,PIMPALGAON,February-2003
7599,PIMPALGAON(MS),February,2004,197910,570,788,721,MS,PIMPALGAON,February-2004
7600,PIMPALGAON(MS),February,2005,287590,188,321,249,MS,PIMPALGAON,February-2005
7601,PIMPALGAON(MS),February,2006,294037,165,250,220,MS,PIMPALGAON,February-2006
7602,PIMPALGAON(MS),February,2007,315811,758,1098,992,MS,PIMPALGAON,February-2007
7603,PIMPALGAON(MS),February,2008,389508,178,303,259,MS,PIMPALGAON,February-2008
7604,PIMPALGAON(MS),February,2009,258091,913,1237,1079,MS,PIMPALGAON,February-2009
7605,PIMPALGAON(MS),February,2010,283900,610,1144,938,MS,PIMPALGAON,February-2010
7606,PIMPALGAON(MS),February,2011,297538,592,1008,864,MS,PIMPALGAON,February-2011
7607,PIMPALGAON(MS),February,2012,313415,210,401,326,MS,PIMPALGAON,February-2012
7608,PIMPALGAON(MS),February,2013,218440,1020,1646,1448,MS,PIMPALGAON,February-2013
7609,PIMPALGAON(MS),February,2014,160975,493,818,701,MS,PIMPALGAON,February-2014
7610,PIMPALGAON(MS),February,2015,360834,777,1596,1357,MS,PIMPALGAON,February-2015
7611,PIMPALGAON(MS),February,2016,278415,368,1109,707,MS,PIMPALGAON,February-2016
7612,PIMPALGAON(MS),March,1998,249063,326,535,454,MS,PIMPALGAON,March-1998
7613,PIMPALGAON(MS),March,1999,151993,162,265,214,MS,PIMPALGAON,March-1999
7614,PIMPALGAON(MS),March,2000,146924,210,267,242,MS,PIMPALGAON,March-2000
7615,PIMPALGAON(MS),March,2001,90995,245,356,323,MS,PIMPALGAON,March-2001
7616,PIMPALGAON(MS),March,2002,109636,136,234,196,MS,PIMPALGAON,March-2002
7617,PIMPALGAON(MS),March,2003,95130,157,265,231,MS,PIMPALGAON,March-2003
7618,PIMPALGAON(MS),March,2004,215713,301,472,397,MS,PIMPALGAON,March-2004
7619,PIMPALGAON(MS),March,2005,165430,131,287,205,MS,PIMPALGAON,March-2005
7620,PIMPALGAON(MS),March,2006,249884,123,212,163,MS,PIMPALGAON,March-2006
7621,PIMPALGAON(MS),March,2007,344990,518,726,646,MS,PIMPALGAON,March-2007
7622,PIMPALGAON(MS),March,2008,179018,216,352,304,MS,PIMPALGAON,March-2008
7623,PIMPALGAON(MS),March,2009,390218,569,861,711,MS,PIMPALGAON,March-2009
7624,PIMPALGAON(MS),March,2010,204279,297,752,580,MS,PIMPALGAON,March-2010
7625,PIMPALGAON(MS),March,2011,259198,303,532,424,MS,PIMPALGAON,March-2011
7626,PIMPALGAON(MS),March,2012,152193,142,434,311,MS,PIMPALGAON,March-2012
7627,PIMPALGAON(MS),March,2013,187828,746,1112,963,MS,PIMPALGAON,March-2013
7628,PIMPALGAON(MS),March,2014,113472,503,909,769,MS,PIMPALGAON,March-2014
7629,PIMPALGAON(MS),March,2015,270349,595,1475,1160,MS,PIMPALGAON,March-2015
7630,PIMPALGAON(MS),April,1998,36792,166,316,235,MS,PIMPALGAON,April-1998
7631,PIMPALGAON(MS),April,1999,118147,218,464,361,MS,PIMPALGAON,April-1999
7632,PIMPALGAON(MS),April,2000,83005,124,269,214,MS,PIMPALGAON,April-2000
7633,PIMPALGAON(MS),April,2001,274185,173,311,264,MS,PIMPALGAON,April-2001
7634,PIMPALGAON(MS),April,2002,150061,105,224,179,MS,PIMPALGAON,April-2002
7635,PIMPALGAON(MS),April,2003,224080,204,343,303,MS,PIMPALGAON,April-2003
7636,PIMPALGAON(MS),April,2004,286606,209,362,299,MS,PIMPALGAON,April-2004
7637,PIMPALGAON(MS),April,2005,296788,120,374,303,MS,PIMPALGAON,April-2005
7638,PIMPALGAON(MS),April,2006,344394,104,313,236,MS,PIMPALGAON,April-2006
7639,PIMPALGAON(MS),April,2007,439758,344,511,446,MS,PIMPALGAON,April-2007
7640,PIMPALGAON(MS),April,2008,327448,222,321,276,MS,PIMPALGAON,April-2008
7641,PIMPALGAON(MS),April,2009,522629,332,539,441,MS,PIMPALGAON,April-2009
7642,PIMPALGAON(MS),April,2010,265769,367,628,520,MS,PIMPALGAON,April-2010
7643,PIMPALGAON(MS),April,2011,130868,227,704,548,MS,PIMPALGAON,April-2011
7644,PIMPALGAON(MS),April,2012,243071,248,553,417,MS,PIMPALGAON,April-2012
7645,PIMPALGAON(MS),April,2013,346038,606,963,809,MS,PIMPALGAON,April-2013
7646,PIMPALGAON(MS),April,2014,86855,222,1082,748,MS,PIMPALGAON,April-2014
7647,PIMPALGAON(MS),April,2015,408437,492,1587,1022,MS,PIMPALGAON,April-2015
7648,PIMPALGAON(MS),May,1998,231145,207,381,297,MS,PIMPALGAON,May-1998
7649,PIMPALGAON(MS),May,1999,283161,334,616,493,MS,PIMPALGAON,May-1999
7650,PIMPALGAON(MS),May,2000,264922,141,302,222,MS,PIMPALGAON,May-2000
7651,PIMPALGAON(MS),May,2001,269259,124,282,220,MS,PIMPALGAON,May-2001
7652,PIMPALGAON(MS),May,2002,299814,120,258,204,MS,PIMPALGAON,May-2002
7653,PIMPALGAON(MS),May,2003,299435,212,379,335,MS,PIMPALGAON,May-2003
7654,PIMPALGAON(MS),May,2004,292636,183,388,310,MS,PIMPALGAON,May-2004
7655,PIMPALGAON(MS),May,2005,399479,119,348,225,MS,PIMPALGAON,May-2005
7656,PIMPALGAON(MS),May,2006,345639,116,303,224,MS,PIMPALGAON,May-2006
7657,PIMPALGAON(MS),May,2007,417858,349,587,488,MS,PIMPALGAON,May-2007
7658,PIMPALGAON(MS),May,2008,612790,153,328,253,MS,PIMPALGAON,May-2008
7659,PIMPALGAON(MS),May,2009,416235,317,614,475,MS,PIMPALGAON,May-2009
7660,PIMPALGAON(MS),May,2010,262795,306,720,589,MS,PIMPALGAON,May-2010
7661,PIMPALGAON(MS),May,2011,249671,243,744,597,MS,PIMPALGAON,May-2011
7662,PIMPALGAON(MS),May,2012,486334,183,562,363,MS,PIMPALGAON,May-2012
7663,PIMPALGAON(MS),May,2013,550571,605,1112,898,MS,PIMPALGAON,May-2013
7664,PIMPALGAON(MS),May,2014,82747,274,1233,624,MS,PIMPALGAON,May-2014
7665,PIMPALGAON(MS),May,2015,469054,558,1891,1145,MS,PIMPALGAON,May-2015
7666,PIMPALGAON(MS),June,1998,188485,435,682,576,MS,PIMPALGAON,June-1998
7667,PIMPALGAON(MS),June,1999,157910,311,548,469,MS,PIMPALGAON,June-1999
7668,PIMPALGAON(MS),June,2000,227715,133,317,200,MS,PIMPALGAON,June-2000
7669,PIMPALGAON(MS),June,2001,224026,238,346,304,MS,PIMPALGAON,June-2001
7670,PIMPALGAON(MS),June,2002,211636,194,343,295,MS,PIMPALGAON,June-2002
7671,PIMPALGAON(MS),June,2003,194841,299,489,449,MS,PIMPALGAON,June-2003
7672,PIMPALGAON(MS),June,2004,220410,217,459,382,MS,PIMPALGAON,June-2004
7673,PIMPALGAON(MS),June,2005,266523,137,377,292,MS,PIMPALGAON,June-2005
7674,PIMPALGAON(MS),June,2006,340936,201,379,308,MS,PIMPALGAON,June-2006
7675,PIMPALGAON(MS),June,2007,207113,541,873,789,MS,PIMPALGAON,June-2007
7676,PIMPALGAON(MS),June,2008,419648,265,435,372,MS,PIMPALGAON,June-2008
7677,PIMPALGAON(MS),June,2009,306110,377,774,636,MS,PIMPALGAON,June-2009
7678,PIMPALGAON(MS),June,2010,190850,304,791,633,MS,PIMPALGAON,June-2010
7679,PIMPALGAON(MS),June,2011,193586,341,861,703,MS,PIMPALGAON,June-2011
7680,PIMPALGAON(MS),June,2012,374042,236,608,456,MS,PIMPALGAON,June-2012
7681,PIMPALGAON(MS),June,2013,260163,850,1572,1394,MS,PIMPALGAON,June-2013
7682,PIMPALGAON(MS),June,2014,75037,325,1681,916,MS,PIMPALGAON,June-2014
7683,PIMPALGAON(MS),June,2015,303647,751,2032,1445,MS,PIMPALGAON,June-2015
7684,PIMPALGAON(MS),July,1997,174521,92,225,151,MS,PIMPALGAON,July-1997
7685,PIMPALGAON(MS),July,1998,100632,691,935,870,MS,PIMPALGAON,July-1998
7686,PIMPALGAON(MS),July,1999,161917,304,501,441,MS,PIMPALGAON,July-1999
7687,PIMPALGAON(MS),July,2000,195125,144,296,215,MS,PIMPALGAON,July-2000
7688,PIMPALGAON(MS),July,2001,172923,323,395,360,MS,PIMPALGAON,July-2001
7689,PIMPALGAON(MS),July,2002,253206,279,386,351,MS,PIMPALGAON,July-2002
7690,PIMPALGAON(MS),July,2003,208675,326,493,461,MS,PIMPALGAON,July-2003
7691,PIMPALGAON(MS),July,2004,248298,253,432,367,MS,PIMPALGAON,July-2004
7692,PIMPALGAON(MS),July,2005,228900,232,444,352,MS,PIMPALGAON,July-2005
7693,PIMPALGAON(MS),July,2006,296728,204,371,324,MS,PIMPALGAON,July-2006
7694,PIMPALGAON(MS),July,2007,211745,737,902,848,MS,PIMPALGAON,July-2007
7695,PIMPALGAON(MS),July,2008,412486,511,762,685,MS,PIMPALGAON,July-2008
7696,PIMPALGAON(MS),July,2009,294277,444,675,611,MS,PIMPALGAON,July-2009
7697,PIMPALGAON(MS),July,2010,292597,347,801,650,MS,PIMPALGAON,July-2010
7698,PIMPALGAON(MS),July,2011,169724,405,952,816,MS,PIMPALGAON,July-2011
7699,PIMPALGAON(MS),July,2012,408216,293,685,555,MS,PIMPALGAON,July-2012
7700,PIMPALGAON(MS),July,2013,195282,1509,2251,2087,MS,PIMPALGAON,July-2013
7701,PIMPALGAON(MS),July,2014,67536,501,2162,1366,MS,PIMPALGAON,July-2014
7702,PIMPALGAON(MS),July,2015,248556,1020,2572,1882,MS,PIMPALGAON,July-2015
